,arithmetic_mu,sigma,naive_md,adjusted_md,enb,div_ratio_sqrd
1949-06-30,0.11714515079750376,0.08905095892976349,-0.158951710729198,-0.23247904614120066,1.9645414056599757,1.7710704354665274
1949-07-31,0.11360774989228878,0.08760550458088986,-0.15787361718939463,-0.23099586319110677,2.0144468022335476,1.813879479008375
1949-08-31,0.11519752979805609,0.08920546417269788,-0.16104496838003682,-0.2353551859767672,1.9760849976232957,1.7974244027069177
1949-09-30,0.1143776190003068,0.08905154629306158,-0.16130404423582817,-0.23571082148777497,1.9797450366341507,1.7991153057627358
1949-10-31,0.11205289475163081,0.08753023313108362,-0.1591381897858053,-0.23273546427143157,2.0317062088356264,1.840207248112589
1949-11-30,0.11680334522855629,0.08928869677222741,-0.1599175341611347,-0.23380668819706107,2.003659333693001,1.842076537635257
1949-12-31,0.11373456029008233,0.08909717561107931,-0.16200378074798621,-0.23667098642222578,2.0103278232368194,1.8472528690064534
1950-01-31,0.11077484644284687,0.08766179220260134,-0.16072870763603458,-0.23492095223376117,2.0478483690648206,1.8674348486700574
1950-02-28,0.1103947309932776,0.08768971754922987,-0.1611698431693065,-0.2355266118214547,2.046417384509875,1.8660851371330636
1950-03-31,0.10978478644875656,0.08704812457336976,-0.15992230067944904,-0.23381323781311156,2.069621667834267,1.8832601957540573
1950-04-30,0.10799881672592809,0.08613644839854259,-0.15902469664727614,-0.232579410024211,2.1021871777954355,1.9060321933028794
1950-05-31,0.11009053178347694,0.0886649000757719,-0.1642380039622176,-0.2397331390714159,2.037589459622792,1.8747683252723117
1950-06-30,0.11163801776417026,0.08829044624738318,-0.16169887797036836,-0.23625267092878913,2.0359607040161825,1.8651137496665462
1950-07-31,0.10932349182356751,0.08778768414586083,-0.16246794865731765,-0.23730761153133811,2.043910259738056,1.8648549885157428
1950-08-31,0.10781508233379633,0.08731810656006263,-0.16256499429924146,-0.23744068360949244,2.0616739757908222,1.878604609234968
1950-09-30,0.10640908319052916,0.08635852534280039,-0.16106135183504575,-0.2353776778641081,2.0944865221581845,1.9009033872803411
1950-10-31,0.10736257095068763,0.08685522874822736,-0.16167693626469598,-0.23622256376431255,2.0783687410540197,1.890679789345045
1950-11-30,0.10731732449281198,0.08609453905503714,-0.15952056598977327,-0.2332611312486149,2.1081721085757477,1.912924812722996
1950-12-31,0.1062683696227513,0.08537654084057936,-0.15828257935783244,-0.2315586417941476,2.134692653744638,1.9310259236197767
1951-01-31,0.10476113971020432,0.0852476282882079,-0.15916681963673532,-0.23277482837663957,2.1393699078973225,1.9340962056309543
1951-02-28,0.10936150578941056,0.08903805958671372,-0.165995034939541,-0.24213741076276984,2.0309260057356227,1.873187045384937
