,arithmetic_mu,sigma,naive_md,adjusted_md
1898-12-31,0.04350794364204097,0.06991633527862746,-0.1871557607607009,-0.2708264258468322
1899-01-31,0.051126694235585884,0.0741389032441675,-0.18923951779208567,-0.27362487527593315
1899-02-28,0.04946698278769447,0.071988175183869,-0.18447934256901602,-0.2672250356728918
1899-03-31,0.04922282657030998,0.07198817540023089,-0.18488618561753808,-0.2677729918094725
1899-04-30,0.048887578908573544,0.07198817517522253,-0.18544481458202952,-0.26852508401169595
1899-05-31,0.05111485034559774,0.07413890305274601,-0.18925925282801645,-0.273651356253865
1899-06-30,0.051731437241447915,0.07413890306675434,-0.18823182204403993,-0.2722721538117514
1899-07-31,0.05108719388998262,0.07413890316867286,-0.18930533772808186,-0.2737131924877382
1899-08-31,0.0505824444328699,0.07413890316437631,-0.1901464116292675,-0.27484132620484686
1899-09-30,0.05111603252006049,0.07413890325622702,-0.18925728365991343,-0.2736487139927849
1899-10-31,0.0514844575316087,0.07413890328557834,-0.18864336994279035,-0.2728247468484702
1899-11-30,0.05108180983033907,0.07413890313320684,-0.1893143091680573,-0.2737252299998105
1899-12-31,0.05276005390031817,0.07413890330138549,-0.18652029544031992,-0.2699720565963666
1900-01-31,0.052399030271507926,0.07413890311436336,-0.1871193988562663,-0.270777550041631
1900-02-28,0.0695661915838338,0.08364577856857837,-0.19442879349293393,-0.2805732242575327
1900-03-31,0.07008294951339836,0.08570462246468745,-0.20046568908711476,-0.2886192472093834
1900-04-30,0.06890812924169308,0.08368971340637296,-0.19547538361256572,-0.28197100052031304
1900-05-31,0.07002102480065311,0.08376135468105352,-0.19416792021396645,-0.2802246266495285
1900-06-30,0.07018342435917302,0.08397639582350992,-0.1946334879467645,-0.28084669927080713
1900-07-31,0.06984536265719625,0.08437411303452709,-0.19644310212256424,-0.28326236748562966
1900-08-31,0.06930113703472748,0.08370979497494892,-0.19500775218690292,-0.2813466030125558
