,arithmetic_mu,sigma,naive_md,adjusted_md,enb,div_ratio_sqrd
1995-10-31,0.11944039808037993,0.06338152047604736,-0.08887683097717505,-0.13341458791812139,1.8721585530271305,2.218322640238151
1995-11-30,0.11974288688085571,0.06338152040436586,-0.08871687507117634,-0.13318228020300626,1.8721585631785398,2.218322649121662
1995-12-31,0.11905989633589752,0.06338152047558639,-0.08907803986205777,-0.13370676833407305,1.8721585530924154,2.2183226402952805
1996-01-31,0.11888966596558566,0.06338152045508931,-0.08916805743648414,-0.13383747066970253,1.8721585559951728,2.2183226428354885
1996-02-29,0.12149465635382391,0.06338152029060268,-0.08779054110512158,-0.13183639020379692,1.872158579289484,2.2183226632203685
1996-03-31,0.12459879829194036,0.06338152037720754,-0.08606449565116442,-0.12932606468287575,1.872158567024655,2.218322652487401
1996-04-30,0.12809269241539395,0.06338152027999225,-0.08437856751324917,-0.12687092118496285,1.8721585807921153,2.218322664535321
1996-05-31,0.12875512867699856,0.06338152049458566,-0.08407422623369058,-0.12642738912798382,1.8721585504017708,2.2183226379406955
1996-06-30,0.12731826127693713,0.06338152041642321,-0.0847343631986184,-0.12738931118918706,1.872158561470999,2.2183226476273905
1996-07-31,0.12681606767487835,0.06338152052356509,-0.08496508526256935,-0.12772539601446087,1.8721585462977537,2.218322634349265
1996-08-31,0.12909014372808614,0.06338152043372727,-0.08392031078902054,-0.12620304151337264,1.8721585590204295,2.2183226454828935
1996-09-30,0.12757250830857428,0.06337912106749358,-0.08461194292695755,-0.12721096204955312,1.872498481375822,2.2186200454692266
1996-10-31,0.12453936081627623,0.06338152052356509,-0.08609786732473718,-0.1293746308365152,1.8721585462977535,2.218322634349265
1996-11-30,0.12188415656059952,0.06337905608963632,-0.08757854785025629,-0.13152824804393945,1.8725076904709854,2.2186281007094326
1996-12-31,0.12424669288181531,0.06338152051339767,-0.08626218642392311,-0.1296137483134312,1.872158547737647,2.218322635609317
1997-01-31,0.12581186137196104,0.06338152042204466,-0.08542644554072658,-0.12839726790937872,1.8721585606748992,2.218322646930722
1997-02-28,0.12722323152572185,0.06338152035794929,-0.08477802239249764,-0.1274529125139408,1.872158569751973,2.218322654874081
1997-03-31,0.12959131729347295,0.06338152037961507,-0.08369005748253643,-0.12586737495114483,1.8721585666837044,2.2183226521890345
1997-04-30,0.126630203811435,0.0633815205235651,-0.08505047632974642,-0.12784976737295273,1.8721585462977537,2.218322634349265
1997-05-31,0.12549758154800228,0.06337929260018997,-0.08556562363845979,-0.1285999048678615,1.8724741715231854,2.2185987810547467
1997-06-30,0.12485934143915456,0.06338152052356509,-0.08591821342528366,-0.12911316414018376,1.8721585462977541,2.2183226343492657
1997-07-31,0.1209184928162878,0.06338152041649274,-0.08809521603070881,-0.13227916294947517,1.8721585614611518,2.2183226476187725
1997-08-31,0.12188382987943598,0.06338152052356509,-0.08758474716088735,-0.13153725973499528,1.8721585462977537,2.218322634349265
1997-09-30,0.12049403202454727,0.06337922380134865,-0.08831405423483366,-0.13259712936752593,1.8724839216331721,2.2186073097927523
1997-10-31,0.117034940577108,0.0633790914944074,-0.09014289427911817,-0.13525232836867424,1.872502672647419,2.2186237116069125
1997-11-30,0.1160273283894211,0.06338152037675698,-0.09068165807182689,-0.13603383030047103,1.8721585670884617,2.2183226525432382
1997-12-31,0.11672242241683464,0.06338152051936152,-0.09031409349619796,-0.13550069540288484,1.8721585468930566,2.2183226348702156
1998-01-31,0.11464860557731066,0.06338152041323607,-0.0914958740262706,-0.1372142825106123,1.8721585619223589,2.2183226480223754
1998-02-28,0.11585006221658037,0.0633792255156401,-0.09076978433435592,-0.13616163115679367,1.8724836786827646,2.2186070972774647
1998-03-31,0.1164190528432924,0.06338152035244253,-0.09047451457050665,-0.13573339680156246,1.8721585705318335,2.2183226555565376
1998-04-30,0.11678211713440566,0.06338152037681737,-0.09028252664944239,-0.1354549022666217,1.872158567079911,2.2183226525357562
1998-05-31,0.11648191524148088,0.06338152038704115,-0.0904412730910618,-0.1356851801580632,1.8721585656320359,2.2183226512687195
1998-06-30,0.11545680277713716,0.06338152052356509,-0.09098335172016132,-0.13647131150662103,1.8721585462977537,2.218322634349265
1998-07-31,0.11649495502996908,0.06338152035639784,-0.09043437759093152,-0.13567517810830132,1.8721585699716887,2.2183226550663533
1998-08-31,0.11326435365259387,0.06338152052356427,-0.09238681821226333,-0.13850513993034597,1.8721585462978694,2.2183226343493656
1998-09-30,0.10727366780413869,0.06338152034675004,-0.09647933706295914,-0.14442342808352723,1.87215857133799,2.218322656262007
1998-10-31,0.10727642990092434,0.0633815205235651,-0.09647765070353939,-0.14442099319358528,1.8721585462977584,2.218322634349269
1998-11-30,0.10791913057920784,0.063379126369788,-0.0960787284741136,-0.14384491199901472,1.8724977299076138,2.218619388152037
1998-12-31,0.10957064991792256,0.06337920313528089,-0.09496103578632092,-0.14222992639411142,1.8724868504509595,2.218609871703485
1999-01-31,0.10815906665719029,0.06338152052356509,-0.09593861770985085,-0.14364253734782653,1.8721585462977537,2.218322634349265
1999-02-28,0.1135295863512451,0.06338152048176862,-0.0922161067976773,-0.1382578698422935,1.872158549288055,2.2183226362757824
1999-03-31,0.10993909456162139,0.0633815205080854,-0.09469920657818745,-0.14185140334659452,1.8721585474052382,2.218322635062768
1999-04-30,0.11201855834692308,0.06338152052192925,-0.09318864749347874,-0.13966613540297695,1.8721585464147894,2.218322634424666
1999-05-31,0.11321103352303112,0.06337861963187094,-0.09241368846157079,-0.13854405771714498,1.872366118761074,2.2184563504335904
1999-06-30,0.11443250650385198,0.06338152013650836,-0.09163496082465376,-0.13741585795327863,1.8721585739894813,2.218322652189809
1999-07-31,0.11470641165655952,0.06337839176516255,-0.09145063551827401,-0.1371487147481418,1.872382426241044,2.2184668543956
1999-08-31,0.11607637172473481,0.06338152035249081,-0.09065572395302958,-0.1359962189701995,1.8721585585371543,2.2183226422345643
1999-09-30,0.11353376213769356,0.0633815205235651,-0.09221341925008565,-0.13825397675824713,1.8721585462977546,2.218322634349266
1999-10-31,0.11267472660295821,0.06337827599572585,-0.0927579885533934,-0.13904265781550046,1.8723907115238427,2.2184721910415877
1999-11-30,0.11337184026513156,0.06338152031604986,-0.0923176362390391,-0.13840493589209066,1.8721585611442986,2.2183226439142314
1999-12-31,0.11730692367458549,0.06338152052356512,-0.09000500991185831,-0.13505226936830184,1.8721585462977564,2.2183226343492675
2000-01-31,0.11873402623815725,0.06338152026328533,-0.08925035907677414,-0.1339569619415667,1.8721585649193038,2.218322646346299
2000-02-29,0.11472435509197608,0.06337798410442516,-0.09143803993569075,-0.13713045856931613,1.8724116017622348,2.218485646492257
2000-03-31,0.10803941541593144,0.06338152041906395,-0.09601168935453375,-0.143748084028536,1.8721585537742214,2.21832263916602
2000-04-30,0.11039149702058977,0.06337758820888663,-0.09436027639803303,-0.14136130444789896,1.872439936405284,2.2185038964611485
2000-05-31,0.11329467884690182,0.06338152044018297,-0.09236729984076573,-0.13847686980925622,1.8721585522632747,2.2183226381925842
2000-06-30,0.11102848320717415,0.06338152052356509,-0.09390742190590465,-0.14070627181519474,1.8721585462977546,2.2183226343492657
2000-07-31,0.11136772082162875,0.06338152052356508,-0.093660858700024,-0.14034953493620297,1.8721585462977537,2.218322634349265
2000-08-31,0.1090372566711187,0.06338152031676753,-0.09535467597489433,-0.14279886493443383,1.8721585610929536,2.2183226438811516
2000-09-30,0.10819213931124173,0.06338152046718847,-0.09591841983679619,-0.14361336195184077,1.8721585503311835,2.218322636947824
2000-10-31,0.10853954072240203,0.06338152052356509,-0.09570625929860639,-0.14330687347492727,1.8721585462977537,2.218322634349265
2000-11-30,0.10567757246056128,0.06338152052356509,-0.09745408512737427,-0.1458303176580227,1.8721585462977535,2.2183226343492657
